category,filename,duration_sec,sample_rate,spectrogram_exists
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_021801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_021801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_021801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_024001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_024001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_024001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_034601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_034601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_034601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_040801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_040801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_040801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_144601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_144601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_144601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_150801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_150801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_150801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_153001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_174201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_174201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_174201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_180401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_180401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_180401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_182601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_182601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_184801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_184801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_184801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_201601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_201601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_201601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_203801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_203801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_203801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_210001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_210001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_210001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_212201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_212201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_212201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_214401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_214401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_214401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_220601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_220601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_220601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_222801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_222801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161003_222801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_001801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_001801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_001801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_004001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_004001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_004001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_010201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_010201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_010201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_012401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_012401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_012401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_014601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_014601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_014601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_020801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_020801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_020801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_023001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_023001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_023001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_025201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_025201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_025201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_031401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_031401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_031401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_033601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_033601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_033601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_035801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_035801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_035801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_042001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_042001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_042001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_044201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_044201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_044201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_050401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_050401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_050401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_052601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_052601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_052601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_054801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_054801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_054801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_061001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_061001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_061001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_063201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_063201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_063201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_065401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_065401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_065401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_073801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_073801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_073801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_080001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_080001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_080001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_082201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_082201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_082201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_084401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_084401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_084401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_090601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_090601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_090601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_095001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_095001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_095001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_101201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_101201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_101201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_103401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_103401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_103401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_105601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_105601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_105601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_111801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_111801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_111801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_114001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_114001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_114001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_120201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_120201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_120201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_122401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_122401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_122401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_162601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_162601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_162601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_171001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_171001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_171001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_183801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_183801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_183801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_190001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_190001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_190001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_192201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_192201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_192201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_194401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_194401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_194401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_215601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_215601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_215601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_230201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_230201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_230201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_232401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_232401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_232401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_234601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_234601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161004_234601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_000801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_000801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_000801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_003001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_003001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_003001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_013601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_013601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_013601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_015801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_015801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_015801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_022001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_022001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_022001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_030401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_030401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_030401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_032601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_032601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_032601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_034801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_034801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_034801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_041001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_041001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_041001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_062201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_062201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_062201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_064401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_064401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_072801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_072801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_072801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_075001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_075001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_075001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_081201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_081201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_081201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_104601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_104601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_104601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_110801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_110801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_110801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_121401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_121401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_121401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_123601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_123601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_123601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_144801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_144801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_144801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_174401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_185001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_185001_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_185001_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_191201_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_191201_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_191201_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_193401_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_193401_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_193401_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_195601_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_195601_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_195601_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_201801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_201801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_201801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_220801_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_220801_2.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_220801_3.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_223001_1.wav,60.0,96000,True
3 Continuous activity & tone 3.15kHz_SPL ALTO,SM301602__0__20161005_223001_2.wav,60.0,96000,True
